districtid,timeid,cases
MP_Gwalior,46.0,245.0
MP_Gwalior,47.0,95.0
MP_Gwalior,48.0,71.0
MP_Gwalior,49.0,57.0
MP_Gwalior,50.0,29.0
MP_Gwalior,51.0,46.0
MP_Gwalior,52.0,66.0
MP_Gwalior,53.0,152.0
MP_Gwalior,54.0,261.0
MP_Gwalior,55.0,450.0
MP_Gwalior,56.0,818.0
MP_Gwalior,57.0,2132.0
MP_Gwalior,58.0,5664.0
MP_Gwalior,59.0,9042.0
MP_Gwalior,60.0,9162.0
MP_Gwalior,61.0,10522.0
MP_Gwalior,62.0,10309.0
MP_Gwalior,63.0,7109.0
MP_Gwalior,64.0,4066.0
MP_Gwalior,65.0,926.0
MP_Gwalior,66.0,280.0
MP_Gwalior,67.0,59.0
MP_Gwalior,68.0,10.0
MP_Gwalior,69.0,12.0
MP_Gwalior,70.0,16.0
MP_Gwalior,71.0,20.0
MP_Gwalior,72.0,28.0
MP_Gwalior,73.0,30.0
MP_Gwalior,74.0,31.0
MP_Gwalior,75.0,36.0
MP_Harda,1.0,0.0
MP_Harda,2.0,0.0
MP_Harda,3.0,0.0
MP_Harda,4.0,0.0
MP_Harda,5.0,0.0
MP_Harda,6.0,0.0
MP_Harda,7.0,0.0
MP_Harda,8.0,3.0
MP_Harda,9.0,3.0
MP_Harda,10.0,3.0
MP_Harda,11.0,0.0
MP_Harda,12.0,0.0
MP_Harda,13.0,0.0
MP_Harda,14.0,8.0
MP_Harda,15.0,20.0
MP_Harda,16.0,15.0
MP_Harda,17.0,15.0
MP_Harda,18.0,37.0
MP_Harda,19.0,64.0
MP_Harda,20.0,72.0
MP_Harda,21.0,51.0
MP_Harda,22.0,32.0
MP_Harda,23.0,49.0
MP_Harda,24.0,95.0
MP_Harda,25.0,96.0
MP_Harda,26.0,86.0
MP_Harda,27.0,113.0
MP_Harda,28.0,179.0
MP_Harda,29.0,152.0
MP_Harda,30.0,221.0
MP_Harda,31.0,208.0
MP_Harda,32.0,183.0
MP_Harda,33.0,162.0
MP_Harda,34.0,134.0
MP_Harda,35.0,87.0
MP_Harda,36.0,93.0
MP_Harda,37.0,95.0
MP_Harda,38.0,105.0
MP_Harda,39.0,96.0
MP_Harda,40.0,56.0
MP_Harda,41.0,58.0
MP_Harda,42.0,53.0
MP_Harda,43.0,47.0
MP_Harda,44.0,42.0
MP_Harda,45.0,53.0
MP_Harda,46.0,29.0
MP_Harda,47.0,25.0
MP_Harda,48.0,20.0
MP_Harda,49.0,13.0
MP_Harda,50.0,9.0
MP_Harda,51.0,9.0
MP_Harda,52.0,16.0
MP_Harda,53.0,8.0
MP_Harda,54.0,12.0
MP_Harda,55.0,42.0
MP_Harda,56.0,58.0
MP_Harda,57.0,123.0
MP_Harda,58.0,173.0
MP_Harda,59.0,438.0
MP_Harda,60.0,430.0
MP_Harda,61.0,632.0
MP_Harda,62.0,744.0
MP_Harda,63.0,590.0
MP_Harda,64.0,223.0
MP_Harda,65.0,101.0
MP_Harda,66.0,49.0
MP_Harda,67.0,14.0
MP_Harda,68.0,10.0
MP_Harda,69.0,7.0
MP_Harda,70.0,5.0
MP_Harda,71.0,5.0
MP_Harda,72.0,5.0
MP_Harda,73.0,5.0
MP_Harda,74.0,5.0
MP_Harda,75.0,5.0
MP_Hoshangabad,1.0,0.0
MP_Hoshangabad,2.0,0.0
MP_Hoshangabad,3.0,0.0
MP_Hoshangabad,4.0,0.0
MP_Hoshangabad,5.0,0.0
MP_Hoshangabad,6.0,0.0
MP_Hoshangabad,7.0,21.0
MP_Hoshangabad,8.0,23.0
MP_Hoshangabad,9.0,14.0
MP_Hoshangabad,10.0,7.0
MP_Hoshangabad,11.0,1.0
MP_Hoshangabad,12.0,0.0
MP_Hoshangabad,13.0,0.0
MP_Hoshangabad,14.0,0.0
MP_Hoshangabad,15.0,4.0
MP_Hoshangabad,16.0,4.0
MP_Hoshangabad,17.0,1.0
MP_Hoshangabad,18.0,9.0
MP_Hoshangabad,19.0,51.0
MP_Hoshangabad,20.0,87.0
MP_Hoshangabad,21.0,126.0
MP_Hoshangabad,22.0,129.0
MP_Hoshangabad,23.0,102.0
MP_Hoshangabad,24.0,123.0
MP_Hoshangabad,25.0,120.0
MP_Hoshangabad,26.0,140.0
MP_Hoshangabad,27.0,332.0
MP_Hoshangabad,28.0,380.0
MP_Hoshangabad,29.0,458.0
MP_Hoshangabad,30.0,488.0
MP_Hoshangabad,31.0,489.0
MP_Hoshangabad,32.0,235.0
MP_Hoshangabad,33.0,143.0
MP_Hoshangabad,34.0,68.0
MP_Hoshangabad,35.0,66.0
MP_Hoshangabad,36.0,67.0
MP_Hoshangabad,37.0,71.0
MP_Hoshangabad,38.0,81.0
MP_Hoshangabad,39.0,75.0
MP_Hoshangabad,40.0,57.0
MP_Hoshangabad,41.0,64.0
MP_Hoshangabad,42.0,65.0
MP_Hoshangabad,43.0,72.0
MP_Hoshangabad,44.0,71.0
MP_Hoshangabad,45.0,61.0
MP_Hoshangabad,46.0,50.0
MP_Hoshangabad,47.0,44.0
MP_Hoshangabad,48.0,27.0
MP_Hoshangabad,49.0,17.0
MP_Hoshangabad,50.0,16.0
MP_Hoshangabad,51.0,11.0
MP_Hoshangabad,52.0,27.0
MP_Hoshangabad,53.0,33.0
MP_Hoshangabad,54.0,30.0
MP_Hoshangabad,55.0,68.0
MP_Hoshangabad,56.0,123.0
MP_Hoshangabad,57.0,268.0
MP_Hoshangabad,58.0,963.0
MP_Hoshangabad,59.0,1449.0
MP_Hoshangabad,60.0,1350.0
MP_Hoshangabad,61.0,1714.0
MP_Hoshangabad,62.0,1838.0
MP_Hoshangabad,63.0,1374.0
MP_Hoshangabad,64.0,1021.0
MP_Hoshangabad,65.0,145.0
MP_Hoshangabad,66.0,62.0
MP_Hoshangabad,67.0,60.0
MP_Hoshangabad,68.0,39.0
MP_Hoshangabad,69.0,15.0
MP_Hoshangabad,70.0,8.0
MP_Hoshangabad,71.0,7.0
MP_Hoshangabad,72.0,8.0
MP_Hoshangabad,73.0,9.0
MP_Hoshangabad,74.0,11.0
MP_Hoshangabad,75.0,11.0
MP_Indore,1.0,0.0
MP_Indore,2.0,0.0
MP_Indore,3.0,0.0
MP_Indore,4.0,0.0
MP_Indore,5.0,0.0
MP_Indore,6.0,0.0
MP_Indore,7.0,1012.0
MP_Indore,8.0,1266.0
MP_Indore,9.0,1172.0
MP_Indore,10.0,1251.0
MP_Indore,11.0,1482.0
MP_Indore,12.0,1583.0
MP_Indore,13.0,1414.0
MP_Indore,14.0,1174.0
MP_Indore,15.0,989.0
MP_Indore,16.0,978.0
MP_Indore,17.0,1028.0
MP_Indore,18.0,1014.0
MP_Indore,19.0,1505.0
MP_Indore,20.0,1894.0
MP_Indore,21.0,2093.0
MP_Indore,22.0,2284.0
MP_Indore,23.0,3184.0
MP_Indore,24.0,3277.0
MP_Indore,25.0,3484.0
MP_Indore,26.0,4034.0
MP_Indore,27.0,5011.0
MP_Indore,28.0,5399.0
MP_Indore,29.0,4130.0
MP_Indore,30.0,4597.0
MP_Indore,31.0,4598.0
MP_Indore,32.0,3773.0
MP_Indore,33.0,3590.0
MP_Indore,34.0,3340.0
MP_Indore,35.0,2402.0
MP_Indore,36.0,1944.0
MP_Indore,37.0,2825.0
MP_Indore,38.0,4674.0
MP_Indore,39.0,4992.0
MP_Indore,40.0,5177.0
MP_Indore,41.0,4568.0
MP_Indore,42.0,4093.0
MP_Indore,43.0,3227.0
MP_Indore,44.0,2563.0
MP_Indore,45.0,2250.0
MP_Indore,46.0,1509.0
MP_Indore,47.0,671.0
MP_Indore,48.0,382.0
MP_Indore,49.0,316.0
MP_Indore,50.0,612.0
MP_Indore,51.0,954.0
MP_Indore,52.0,1395.0
MP_Indore,53.0,1629.0
MP_Indore,54.0,2090.0
MP_Indore,55.0,3123.0
MP_Indore,56.0,5209.0
MP_Indore,57.0,7713.0
MP_Indore,58.0,10989.0
MP_Indore,59.0,13074.0
MP_Indore,60.0,13354.0
MP_Indore,61.0,16282.0
MP_Indore,62.0,18067.0
MP_Indore,63.0,13675.0
MP_Indore,64.0,9850.0
MP_Indore,65.0,3655.0
MP_Indore,66.0,1317.0
MP_Indore,67.0,698.0
MP_Indore,68.0,383.0
MP_Indore,69.0,124.0
MP_Indore,70.0,123.0
MP_Indore,71.0,137.0
MP_Indore,72.0,159.0
MP_Indore,73.0,186.0
MP_Indore,74.0,200.0
MP_Indore,75.0,219.0
MP_Jabalpur,1.0,0.0
MP_Jabalpur,2.0,0.0
MP_Jabalpur,3.0,0.0
MP_Jabalpur,4.0,0.0
MP_Jabalpur,5.0,0.0
MP_Jabalpur,6.0,0.0
MP_Jabalpur,7.0,51.0
MP_Jabalpur,8.0,85.0
MP_Jabalpur,9.0,97.0
MP_Jabalpur,10.0,93.0
MP_Jabalpur,11.0,79.0
MP_Jabalpur,12.0,62.0
MP_Jabalpur,13.0,62.0
MP_Jabalpur,14.0,65.0
MP_Jabalpur,15.0,65.0
MP_Jabalpur,16.0,72.0
MP_Jabalpur,17.0,74.0
MP_Jabalpur,18.0,129.0
MP_Jabalpur,19.0,307.0
MP_Jabalpur,20.0,327.0
MP_Jabalpur,21.0,469.0
MP_Jabalpur,22.0,525.0
MP_Jabalpur,23.0,754.0
MP_Jabalpur,24.0,795.0
MP_Jabalpur,25.0,993.0
MP_Jabalpur,26.0,1139.0
MP_Jabalpur,27.0,1373.0
MP_Jabalpur,28.0,1235.0
MP_Jabalpur,29.0,1336.0
MP_Jabalpur,30.0,1292.0
MP_Jabalpur,31.0,1034.0
MP_Jabalpur,32.0,949.0
MP_Jabalpur,33.0,849.0
MP_Jabalpur,34.0,751.0
MP_Jabalpur,35.0,610.0
MP_Jabalpur,36.0,607.0
MP_Jabalpur,37.0,719.0
MP_Jabalpur,38.0,739.0
MP_Jabalpur,39.0,650.0
MP_Jabalpur,40.0,494.0
MP_Jabalpur,41.0,487.0
MP_Jabalpur,42.0,486.0
MP_Jabalpur,43.0,499.0
MP_Jabalpur,44.0,452.0
MP_Jabalpur,45.0,455.0
MP_Jabalpur,46.0,373.0
MP_Jabalpur,47.0,300.0
MP_Jabalpur,48.0,225.0
MP_Jabalpur,49.0,189.0
MP_Jabalpur,50.0,151.0
MP_Jabalpur,51.0,125.0
MP_Jabalpur,52.0,141.0
MP_Jabalpur,53.0,222.0
MP_Jabalpur,54.0,552.0
MP_Jabalpur,55.0,1083.0
MP_Jabalpur,56.0,1439.0
MP_Jabalpur,57.0,2436.0
MP_Jabalpur,58.0,4404.0
MP_Jabalpur,59.0,5993.0
MP_Jabalpur,60.0,5842.0
MP_Jabalpur,61.0,5221.0
MP_Jabalpur,62.0,5182.0
MP_Jabalpur,63.0,4550.0
MP_Jabalpur,64.0,2043.0
MP_Jabalpur,65.0,1176.0
MP_Jabalpur,66.0,660.0
MP_Jabalpur,67.0,131.0
MP_Jabalpur,68.0,82.0
MP_Jabalpur,69.0,23.0
MP_Jabalpur,70.0,33.0
MP_Jabalpur,71.0,39.0
MP_Jabalpur,72.0,46.0
MP_Jabalpur,73.0,59.0
MP_Jabalpur,74.0,72.0
MP_Jabalpur,75.0,84.0
MP_Jhabua,1.0,0.0
MP_Jhabua,2.0,0.0
MP_Jhabua,3.0,0.0
MP_Jhabua,4.0,0.0
MP_Jhabua,5.0,0.0
MP_Jhabua,6.0,0.0
MP_Jhabua,7.0,0.0
MP_Jhabua,8.0,
MP_Jhabua,9.0,1.0
MP_Jhabua,10.0,7.0
MP_Jhabua,11.0,10.0
MP_Jhabua,12.0,8.0
MP_Jhabua,13.0,3.0
MP_Jhabua,14.0,1.0
MP_Jhabua,15.0,2.0
MP_Jhabua,16.0,1.0
MP_Jhabua,17.0,6.0
MP_Jhabua,18.0,28.0
MP_Jhabua,19.0,41.0
MP_Jhabua,20.0,61.0
MP_Jhabua,21.0,61.0
MP_Jhabua,22.0,93.0
MP_Jhabua,23.0,120.0
MP_Jhabua,24.0,203.0
MP_Jhabua,25.0,278.0
MP_Jhabua,26.0,262.0
MP_Jhabua,27.0,233.0
MP_Jhabua,28.0,239.0
MP_Jhabua,29.0,307.0
MP_Jhabua,30.0,297.0
MP_Jhabua,31.0,275.0
MP_Jhabua,32.0,194.0
MP_Jhabua,33.0,104.0
MP_Jhabua,34.0,99.0
MP_Jhabua,35.0,83.0
MP_Jhabua,36.0,76.0
MP_Jhabua,37.0,101.0
MP_Jhabua,38.0,124.0
MP_Jhabua,39.0,125.0
MP_Jhabua,40.0,125.0
MP_Jhabua,41.0,130.0
MP_Jhabua,42.0,125.0
MP_Jhabua,43.0,110.0
MP_Jhabua,44.0,108.0
MP_Jhabua,45.0,65.0
MP_Jhabua,46.0,47.0
MP_Jhabua,47.0,31.0
MP_Jhabua,48.0,32.0
MP_Jhabua,49.0,29.0
MP_Jhabua,50.0,31.0
MP_Jhabua,51.0,25.0
MP_Jhabua,52.0,26.0
MP_Jhabua,53.0,30.0
MP_Jhabua,54.0,33.0
MP_Jhabua,55.0,42.0
MP_Jhabua,56.0,173.0
MP_Jhabua,57.0,355.0
MP_Jhabua,58.0,823.0
MP_Jhabua,59.0,1213.0
MP_Jhabua,60.0,1529.0
MP_Jhabua,61.0,1069.0
MP_Jhabua,62.0,926.0
MP_Jhabua,63.0,494.0
MP_Jhabua,64.0,88.0
MP_Jhabua,65.0,77.0
MP_Jhabua,66.0,30.0
MP_Jhabua,67.0,18.0
MP_Jhabua,68.0,5.0
MP_Jhabua,69.0,2.0
MP_Jhabua,70.0,4.0
MP_Jhabua,71.0,4.0
MP_Jhabua,72.0,5.0
MP_Jhabua,73.0,5.0
MP_Jhabua,74.0,5.0
MP_Jhabua,75.0,5.0
MP_Katni,1.0,0.0
MP_Katni,2.0,0.0
MP_Katni,3.0,0.0
MP_Katni,4.0,0.0
MP_Katni,5.0,0.0
MP_Katni,6.0,0.0
MP_Katni,7.0,0.0
MP_Katni,8.0,1.0
MP_Katni,9.0,
MP_Katni,10.0,
MP_Katni,11.0,
MP_Katni,12.0,1.0
MP_Katni,13.0,3.0
MP_Katni,14.0,7.0
MP_Katni,15.0,10.0
MP_Katni,16.0,10.0
MP_Katni,17.0,10.0
MP_Katni,18.0,11.0
MP_Katni,19.0,23.0
MP_Katni,20.0,67.0
MP_Katni,21.0,99.0
MP_Katni,22.0,78.0
MP_Katni,23.0,121.0
MP_Katni,24.0,102.0
MP_Katni,25.0,114.0
MP_Katni,26.0,107.0
MP_Katni,27.0,107.0
MP_Katni,28.0,348.0
MP_Katni,29.0,352.0
MP_Katni,30.0,259.0
MP_Katni,31.0,204.0
MP_Katni,32.0,209.0
MP_Katni,33.0,66.0
MP_Katni,34.0,26.0
MP_Katni,35.0,27.0
MP_Katni,36.0,48.0
MP_Katni,37.0,51.0
MP_Katni,38.0,51.0
MP_Katni,39.0,55.0
MP_Katni,40.0,38.0
MP_Katni,41.0,48.0
MP_Katni,42.0,63.0
MP_Katni,43.0,66.0
MP_Katni,44.0,49.0
MP_Katni,45.0,32.0
MP_Katni,46.0,30.0
MP_Katni,47.0,19.0
MP_Katni,48.0,16.0
MP_Katni,49.0,10.0
MP_Katni,50.0,8.0
MP_Katni,51.0,7.0
MP_Katni,52.0,16.0
MP_Katni,53.0,16.0
MP_Katni,54.0,25.0
MP_Katni,55.0,68.0
MP_Katni,56.0,296.0
MP_Katni,57.0,878.0
MP_Katni,58.0,1254.0
MP_Katni,59.0,1764.0
MP_Katni,60.0,1377.0
MP_Katni,61.0,1292.0
MP_Katni,62.0,1347.0
MP_Katni,63.0,897.0
MP_Katni,64.0,445.0
MP_Katni,65.0,51.0
MP_Katni,66.0,15.0
MP_Katni,67.0,8.0
MP_Katni,68.0,4.0
MP_Katni,69.0,1.0
MP_Katni,70.0,0.0
MP_Katni,71.0,0.0
MP_Katni,72.0,2.0
MP_Katni,73.0,2.0
MP_Katni,74.0,3.0
MP_Katni,75.0,3.0
MP_Khandwa,1.0,0.0
MP_Khandwa,2.0,0.0
MP_Khandwa,3.0,0.0
MP_Khandwa,4.0,0.0
MP_Khandwa,5.0,0.0
MP_Khandwa,6.0,0.0
MP_Khandwa,7.0,23.0
MP_Khandwa,8.0,31.0
MP_Khandwa,9.0,16.0
MP_Khandwa,10.0,50.0
MP_Khandwa,11.0,122.0
MP_Khandwa,12.0,47.0
MP_Khandwa,13.0,29.0
MP_Khandwa,14.0,33.0
MP_Khandwa,15.0,22.0
MP_Khandwa,16.0,24.0
MP_Khandwa,17.0,49.0
MP_Khandwa,18.0,80.0
MP_Khandwa,19.0,126.0
MP_Khandwa,20.0,132.0
MP_Khandwa,21.0,97.0
MP_Khandwa,22.0,95.0
MP_Khandwa,23.0,76.0
MP_Khandwa,24.0,94.0
MP_Khandwa,25.0,110.0
MP_Khandwa,26.0,122.0
MP_Khandwa,27.0,223.0
MP_Khandwa,28.0,244.0
MP_Khandwa,29.0,288.0
MP_Khandwa,30.0,262.0
MP_Khandwa,31.0,131.0
MP_Khandwa,32.0,87.0
MP_Khandwa,33.0,57.0
MP_Khandwa,34.0,65.0
MP_Khandwa,35.0,41.0
MP_Khandwa,36.0,41.0
MP_Khandwa,37.0,70.0
MP_Khandwa,38.0,96.0
MP_Khandwa,39.0,98.0
MP_Khandwa,40.0,68.0
MP_Khandwa,41.0,73.0
MP_Khandwa,42.0,65.0
MP_Khandwa,43.0,44.0
MP_Khandwa,44.0,41.0
MP_Khandwa,45.0,33.0
MP_Khandwa,46.0,29.0
MP_Khandwa,47.0,22.0
MP_Khandwa,48.0,14.0
MP_Khandwa,49.0,6.0
MP_Khandwa,50.0,13.0
MP_Khandwa,51.0,28.0
MP_Khandwa,52.0,28.0
MP_Khandwa,53.0,53.0
MP_Khandwa,54.0,152.0
MP_Khandwa,55.0,152.0
MP_Khandwa,56.0,182.0
MP_Khandwa,57.0,220.0
MP_Khandwa,58.0,210.0
MP_Khandwa,59.0,225.0
MP_Khandwa,60.0,232.0
MP_Khandwa,61.0,283.0
MP_Khandwa,62.0,268.0
MP_Khandwa,63.0,200.0
MP_Khandwa,64.0,102.0
MP_Khandwa,65.0,47.0
MP_Khandwa,66.0,15.0
MP_Khandwa,67.0,9.0
MP_Khandwa,68.0,1.0
MP_Khandwa,69.0,0.0
MP_Khandwa,70.0,0.0
MP_Khandwa,71.0,0.0
MP_Khandwa,72.0,0.0
MP_Khandwa,73.0,0.0
MP_Khandwa,74.0,0.0
MP_Khandwa,75.0,0.0
MP_Khargone,1.0,0.0
MP_Khargone,2.0,0.0
MP_Khargone,3.0,0.0
MP_Khargone,4.0,0.0
MP_Khargone,5.0,0.0
MP_Khargone,6.0,0.0
MP_Khargone,7.0,43.0
MP_Khargone,8.0,48.0
MP_Khargone,9.0,36.0
MP_Khargone,10.0,34.0
MP_Khargone,11.0,26.0
MP_Khargone,12.0,26.0
MP_Khargone,13.0,61.0
MP_Khargone,14.0,58.0
MP_Khargone,15.0,45.0
MP_Khargone,16.0,46.0
MP_Khargone,17.0,35.0
MP_Khargone,18.0,72.0
MP_Khargone,19.0,115.0
MP_Khargone,20.0,163.0
MP_Khargone,21.0,177.0
MP_Khargone,22.0,201.0
MP_Khargone,23.0,179.0
MP_Khargone,24.0,223.0
MP_Khargone,25.0,277.0
MP_Khargone,26.0,401.0
MP_Khargone,27.0,559.0
MP_Khargone,28.0,616.0
MP_Khargone,29.0,530.0
MP_Khargone,30.0,480.0
MP_Khargone,31.0,320.0
MP_Khargone,32.0,214.0
MP_Khargone,33.0,184.0
MP_Khargone,34.0,122.0
MP_Khargone,35.0,99.0
MP_Khargone,36.0,111.0
MP_Khargone,37.0,143.0
MP_Khargone,38.0,234.0
MP_Khargone,39.0,228.0
MP_Khargone,40.0,148.0
MP_Khargone,41.0,166.0
MP_Khargone,42.0,211.0
MP_Khargone,43.0,204.0
MP_Khargone,44.0,173.0
MP_Khargone,45.0,119.0
MP_Khargone,46.0,100.0
MP_Khargone,47.0,55.0
MP_Khargone,48.0,30.0
MP_Khargone,49.0,48.0
MP_Khargone,50.0,55.0
MP_Khargone,51.0,51.0
MP_Khargone,52.0,48.0
MP_Khargone,53.0,107.0
MP_Khargone,54.0,146.0
MP_Khargone,55.0,310.0
MP_Khargone,56.0,495.0
MP_Khargone,57.0,621.0
MP_Khargone,58.0,947.0
MP_Khargone,59.0,1225.0
MP_Khargone,60.0,1073.0
MP_Khargone,61.0,1459.0
MP_Khargone,62.0,1598.0
MP_Khargone,63.0,1270.0
MP_Khargone,64.0,654.0
MP_Khargone,65.0,193.0
MP_Khargone,66.0,128.0
MP_Khargone,67.0,94.0
MP_Khargone,68.0,29.0
MP_Khargone,69.0,8.0
MP_Khargone,70.0,6.0
MP_Khargone,71.0,6.0
MP_Khargone,72.0,8.0
MP_Khargone,73.0,9.0
MP_Khargone,74.0,10.0
MP_Khargone,75.0,10.0
MP_Mandla,1.0,0.0
MP_Mandla,2.0,0.0
MP_Mandla,3.0,0.0
MP_Mandla,4.0,0.0
MP_Mandla,5.0,0.0
MP_Mandla,6.0,0.0
MP_Mandla,7.0,0.0
MP_Mandla,8.0,
MP_Mandla,9.0,
MP_Mandla,10.0,1.0
MP_Mandla,11.0,1.0
MP_Mandla,12.0,2.0
MP_Mandla,13.0,3.0
MP_Mandla,14.0,3.0
MP_Mandla,15.0,1.0
MP_Mandla,16.0,1.0
MP_Mandla,17.0,1.0
MP_Mandla,18.0,1.0
MP_Mandla,19.0,7.0
MP_Mandla,20.0,14.0
MP_Mandla,21.0,22.0
MP_Mandla,22.0,30.0
MP_Mandla,23.0,51.0
MP_Mandla,24.0,49.0
MP_Mandla,25.0,65.0
MP_Mandla,26.0,144.0
MP_Mandla,27.0,167.0
MP_Mandla,28.0,140.0
MP_Mandla,29.0,188.0
MP_Mandla,30.0,188.0
MP_Mandla,31.0,116.0
MP_Mandla,32.0,98.0
MP_Mandla,33.0,62.0
MP_Mandla,34.0,52.0
MP_Mandla,35.0,25.0
MP_Mandla,36.0,22.0
MP_Mandla,37.0,32.0
MP_Mandla,38.0,44.0
MP_Mandla,39.0,37.0
MP_Mandla,40.0,28.0
MP_Mandla,41.0,37.0
MP_Mandla,42.0,35.0
MP_Mandla,43.0,40.0
MP_Mandla,44.0,26.0
MP_Mandla,45.0,12.0
MP_Mandla,46.0,6.0
MP_Mandla,47.0,5.0
MP_Mandla,48.0,4.0
MP_Mandla,49.0,3.0
MP_Mandla,50.0,1.0
MP_Mandla,51.0,13.0
MP_Mandla,52.0,13.0
MP_Mandla,53.0,19.0
MP_Mandla,54.0,13.0
MP_Mandla,55.0,34.0
MP_Mandla,56.0,71.0
MP_Mandla,57.0,301.0
MP_Mandla,58.0,518.0
MP_Mandla,59.0,996.0
MP_Mandla,60.0,973.0
MP_Mandla,61.0,772.0
MP_Mandla,62.0,822.0
MP_Mandla,63.0,590.0
MP_Mandla,64.0,308.0
MP_Mandla,65.0,59.0
MP_Mandla,66.0,16.0
MP_Mandla,67.0,8.0
MP_Mandla,68.0,2.0
MP_Mandla,69.0,0.0
MP_Mandla,70.0,3.0
MP_Mandla,71.0,3.0
MP_Mandla,72.0,3.0
MP_Mandla,73.0,3.0
MP_Mandla,74.0,3.0
MP_Mandla,75.0,4.0
MP_Mandsaur,1.0,0.0
MP_Mandsaur,2.0,0.0
MP_Mandsaur,3.0,0.0
MP_Mandsaur,4.0,0.0
MP_Mandsaur,5.0,0.0
MP_Mandsaur,6.0,0.0
MP_Mandsaur,7.0,8.0
MP_Mandsaur,8.0,31.0
MP_Mandsaur,9.0,42.0
MP_Mandsaur,10.0,46.0
MP_Mandsaur,11.0,43.0
MP_Mandsaur,12.0,28.0
MP_Mandsaur,13.0,8.0
MP_Mandsaur,14.0,3.0
MP_Mandsaur,15.0,7.0
MP_Mandsaur,16.0,9.0
MP_Mandsaur,17.0,28.0
MP_Mandsaur,18.0,55.0
MP_Mandsaur,19.0,107.0
MP_Mandsaur,20.0,121.0
MP_Mandsaur,21.0,79.0
MP_Mandsaur,22.0,80.0
MP_Mandsaur,23.0,108.0
MP_Mandsaur,24.0,116.0
MP_Mandsaur,25.0,142.0
MP_Mandsaur,26.0,167.0
MP_Mandsaur,27.0,222.0
MP_Mandsaur,28.0,230.0
MP_Mandsaur,29.0,262.0
MP_Mandsaur,30.0,243.0
MP_Mandsaur,31.0,158.0
MP_Mandsaur,32.0,105.0
MP_Mandsaur,33.0,100.0
MP_Mandsaur,34.0,98.0
MP_Mandsaur,35.0,59.0
MP_Mandsaur,36.0,77.0
MP_Mandsaur,37.0,77.0
MP_Mandsaur,38.0,113.0
MP_Mandsaur,39.0,89.0
MP_Mandsaur,40.0,86.0
MP_Mandsaur,41.0,105.0
MP_Mandsaur,42.0,135.0
MP_Mandsaur,43.0,156.0
MP_Mandsaur,44.0,153.0
MP_Mandsaur,45.0,82.0
MP_Mandsaur,46.0,38.0
MP_Mandsaur,47.0,24.0
MP_Mandsaur,48.0,15.0
MP_Mandsaur,49.0,20.0
MP_Mandsaur,50.0,24.0
MP_Mandsaur,51.0,24.0
MP_Mandsaur,52.0,47.0
MP_Mandsaur,53.0,59.0
MP_Mandsaur,54.0,81.0
MP_Mandsaur,55.0,124.0
MP_Mandsaur,56.0,186.0
MP_Mandsaur,57.0,300.0
MP_Mandsaur,58.0,610.0
MP_Mandsaur,59.0,934.0
MP_Mandsaur,60.0,880.0
MP_Mandsaur,61.0,1516.0
MP_Mandsaur,62.0,1615.0
MP_Mandsaur,63.0,1188.0
MP_Mandsaur,64.0,770.0
MP_Mandsaur,65.0,359.0
MP_Mandsaur,66.0,139.0
MP_Mandsaur,67.0,27.0
MP_Mandsaur,68.0,17.0
MP_Mandsaur,69.0,6.0
MP_Mandsaur,70.0,0.0
MP_Mandsaur,71.0,0.0
MP_Mandsaur,72.0,0.0
MP_Mandsaur,73.0,0.0
MP_Mandsaur,74.0,1.0
MP_Mandsaur,75.0,1.0
MP_Morena,1.0,0.0
MP_Morena,2.0,0.0
MP_Morena,3.0,0.0
MP_Morena,4.0,0.0
MP_Morena,5.0,0.0
MP_Morena,6.0,0.0
MP_Morena,7.0,0.0
MP_Morena,8.0,3.0
MP_Morena,9.0,9.0
MP_Morena,10.0,12.0
MP_Morena,11.0,46.0
MP_Morena,12.0,58.0
MP_Morena,13.0,29.0
MP_Morena,14.0,46.0
MP_Morena,15.0,33.0
MP_Morena,16.0,169.0
MP_Morena,17.0,420.0
MP_Morena,18.0,496.0
MP_Morena,19.0,436.0
MP_Morena,20.0,387.0
MP_Morena,21.0,168.0
MP_Morena,22.0,169.0
MP_Morena,23.0,187.0
MP_Morena,24.0,129.0
MP_Morena,25.0,138.0
MP_Morena,26.0,137.0
MP_Morena,27.0,144.0
MP_Morena,28.0,193.0
MP_Morena,29.0,217.0
MP_Morena,30.0,147.0
MP_Morena,31.0,98.0
MP_Morena,32.0,69.0
MP_Morena,33.0,52.0
MP_Morena,34.0,66.0
MP_Morena,35.0,113.0
MP_Morena,36.0,97.0
MP_Morena,37.0,90.0
MP_Morena,38.0,83.0
MP_Morena,39.0,69.0
MP_Morena,40.0,55.0
MP_Morena,41.0,32.0
MP_Morena,42.0,30.0
MP_Morena,43.0,22.0
MP_Morena,44.0,17.0
MP_Morena,45.0,16.0
MP_Morena,46.0,11.0
MP_Morena,47.0,5.0
MP_Morena,48.0,1.0
MP_Morena,49.0,4.0
MP_Morena,50.0,0.0
MP_Morena,51.0,6.0
MP_Morena,52.0,6.0
MP_Morena,53.0,12.0
MP_Morena,54.0,22.0
MP_Morena,55.0,15.0
MP_Morena,56.0,41.0
MP_Morena,57.0,110.0
MP_Morena,58.0,512.0
MP_Morena,59.0,1501.0
MP_Morena,60.0,1503.0
MP_Morena,61.0,1246.0
MP_Morena,62.0,1161.0
